TIPO,DEPARTAMENTO,MUNICIPIO,CODIGO MUNICIPIO,AÑO,TAMAÑO FINCA,TOTAL FINCAS
FINCA BOVINO,ANTIOQUIA,SALGAR,5642,2018,101 A 500 BOV,262
FINCA BOVINO,ANTIOQUIA,SALGAR,5642,2018,501 O MAS BOV,1
FINCA BOVINO,ANTIOQUIA,SALGAR,5642,2018,51 A 100 BOV,10
FINCA BOVINO,ANTIOQUIA,SAN ANDRES DE CUERQUIA,5647,2018,1 A 50 BOV,319
FINCA BOVINO,ANTIOQUIA,SAN ANDRES DE CUERQUIA,5647,2018,101 A 500 BOV,319
FINCA BOVINO,ANTIOQUIA,SAN ANDRES DE CUERQUIA,5647,2018,51 A 100 BOV,42
FINCA BOVINO,ANTIOQUIA,SAN CARLOS,5649,2018,1 A 50 BOV,774
FINCA BOVINO,ANTIOQUIA,SAN CARLOS,5649,2018,101 A 500 BOV,774
FINCA BOVINO,ANTIOQUIA,SAN CARLOS,5649,2018,501 O MAS BOV,2
FINCA BOVINO,ANTIOQUIA,SAN CARLOS,5649,2018,51 A 100 BOV,77
FINCA BOVINO,ANTIOQUIA,SAN FRANCISCO,5652,2018,1 A 50 BOV,249
FINCA BOVINO,ANTIOQUIA,SAN FRANCISCO,5652,2018,101 A 500 BOV,249
FINCA BOVINO,ANTIOQUIA,SAN FRANCISCO,5652,2018,51 A 100 BOV,10
FINCA BOVINO,ANTIOQUIA,SAN JERONIMO,5656,2018,1 A 50 BOV,357
FINCA BOVINO,ANTIOQUIA,SAN JERONIMO,5656,2018,101 A 500 BOV,357
FINCA BOVINO,ANTIOQUIA,SAN JERONIMO,5656,2018,51 A 100 BOV,20
FINCA BOVINO,ANTIOQUIA,SAN JOSE DE LA MONTAÑA,5658,2018,1 A 50 BOV,147
FINCA BOVINO,ANTIOQUIA,SAN JOSE DE LA MONTAÑA,5658,2018,101 A 500 BOV,147
FINCA BOVINO,ANTIOQUIA,SAN JOSE DE LA MONTAÑA,5658,2018,501 O MAS BOV,1
FINCA BOVINO,ANTIOQUIA,SAN JOSE DE LA MONTAÑA,5658,2018,51 A 100 BOV,54
FINCA BOVINO,ANTIOQUIA,SAN JUAN DE URABA,5659,2018,1 A 50 BOV,173
FINCA BOVINO,ANTIOQUIA,SAN JUAN DE URABA,5659,2018,101 A 500 BOV,173
FINCA BOVINO,ANTIOQUIA,SAN JUAN DE URABA,5659,2018,501 O MAS BOV,6
FINCA BOVINO,ANTIOQUIA,SAN JUAN DE URABA,5659,2018,51 A 100 BOV,25
FINCA BOVINO,ANTIOQUIA,SAN LUIS,5660,2018,1 A 50 BOV,236
FINCA BOVINO,ANTIOQUIA,SAN LUIS,5660,2018,101 A 500 BOV,236
FINCA BOVINO,ANTIOQUIA,SAN LUIS,5660,2018,501 O MAS BOV,3
FINCA BOVINO,ANTIOQUIA,SAN LUIS,5660,2018,51 A 100 BOV,49
FINCA BOVINO,ANTIOQUIA,SAN PEDRO DE LOS MILAGROS,5664,2018,1 A 50 BOV,1454
FINCA BOVINO,ANTIOQUIA,SAN PEDRO DE LOS MILAGROS,5664,2018,101 A 500 BOV,1454
FINCA BOVINO,ANTIOQUIA,SAN PEDRO DE LOS MILAGROS,5664,2018,501 O MAS BOV,5
FINCA BOVINO,ANTIOQUIA,SAN PEDRO DE LOS MILAGROS,5664,2018,51 A 100 BOV,318
FINCA BOVINO,ANTIOQUIA,SAN PEDRO DE URABA,5665,2018,1 A 50 BOV,716
FINCA BOVINO,ANTIOQUIA,SAN PEDRO DE URABA,5665,2018,101 A 500 BOV,716
FINCA BOVINO,ANTIOQUIA,SAN PEDRO DE URABA,5665,2018,501 O MAS BOV,18
FINCA BOVINO,ANTIOQUIA,SAN PEDRO DE URABA,5665,2018,51 A 100 BOV,167
FINCA BOVINO,ANTIOQUIA,SAN RAFAEL,5667,2018,1 A 50 BOV,528
FINCA BOVINO,ANTIOQUIA,SAN RAFAEL,5667,2018,101 A 500 BOV,528
FINCA BOVINO,ANTIOQUIA,SAN RAFAEL,5667,2018,501 O MAS BOV,1
FINCA BOVINO,ANTIOQUIA,SAN RAFAEL,5667,2018,51 A 100 BOV,29
FINCA BOVINO,ANTIOQUIA,SAN ROQUE,5670,2018,1 A 50 BOV,416
FINCA BOVINO,ANTIOQUIA,SAN ROQUE,5670,2018,101 A 500 BOV,416
FINCA BOVINO,ANTIOQUIA,SAN ROQUE,5670,2018,501 O MAS BOV,3
FINCA BOVINO,ANTIOQUIA,SAN ROQUE,5670,2018,51 A 100 BOV,50
FINCA BOVINO,ANTIOQUIA,SAN VICENTE FERRER,5674,2018,1 A 50 BOV,1285
FINCA BOVINO,ANTIOQUIA,SAN VICENTE FERRER,5674,2018,101 A 500 BOV,1285
FINCA BOVINO,ANTIOQUIA,SAN VICENTE FERRER,5674,2018,51 A 100 BOV,12
FINCA BOVINO,ANTIOQUIA,SANTA BARBARA,5679,2018,1 A 50 BOV,335
FINCA BOVINO,ANTIOQUIA,SANTA BARBARA,5679,2018,101 A 500 BOV,335
FINCA BOVINO,ANTIOQUIA,SANTA BARBARA,5679,2018,501 O MAS BOV,4
FINCA BOVINO,ANTIOQUIA,SANTA BARBARA,5679,2018,51 A 100 BOV,31
FINCA BOVINO,ANTIOQUIA,SANTA FE DE ANTIOQUIA,5042,2018,1 A 50 BOV,537
FINCA BOVINO,ANTIOQUIA,SANTA FE DE ANTIOQUIA,5042,2018,101 A 500 BOV,537
FINCA BOVINO,ANTIOQUIA,SANTA FE DE ANTIOQUIA,5042,2018,51 A 100 BOV,45
FINCA BOVINO,ANTIOQUIA,SANTA ROSA DE OSOS,5686,2018,1 A 50 BOV,1795
FINCA BOVINO,ANTIOQUIA,SANTA ROSA DE OSOS,5686,2018,101 A 500 BOV,1795
FINCA BOVINO,ANTIOQUIA,SANTA ROSA DE OSOS,5686,2018,501 O MAS BOV,6
FINCA BOVINO,ANTIOQUIA,SANTA ROSA DE OSOS,5686,2018,51 A 100 BOV,606
FINCA BOVINO,ANTIOQUIA,SANTO DOMINGO,5690,2018,1 A 50 BOV,558
FINCA BOVINO,ANTIOQUIA,SANTO DOMINGO,5690,2018,101 A 500 BOV,558
FINCA BOVINO,ANTIOQUIA,SANTO DOMINGO,5690,2018,51 A 100 BOV,44
FINCA BOVINO,ANTIOQUIA,SEGOVIA,5736,2018,1 A 50 BOV,83
FINCA BOVINO,ANTIOQUIA,SEGOVIA,5736,2018,101 A 500 BOV,83
FINCA BOVINO,ANTIOQUIA,SEGOVIA,5736,2018,501 O MAS BOV,6
FINCA BOVINO,ANTIOQUIA,SEGOVIA,5736,2018,51 A 100 BOV,83
FINCA BOVINO,ANTIOQUIA,SONSON,5756,2018,1 A 50 BOV,1086
FINCA BOVINO,ANTIOQUIA,SONSON,5756,2018,101 A 500 BOV,1086
FINCA BOVINO,ANTIOQUIA,SONSON,5756,2018,501 O MAS BOV,23
FINCA BOVINO,ANTIOQUIA,SONSON,5756,2018,51 A 100 BOV,113
FINCA BOVINO,ANTIOQUIA,SOPETRAN,5761,2018,1 A 50 BOV,364
FINCA BOVINO,ANTIOQUIA,SOPETRAN,5761,2018,101 A 500 BOV,364
FINCA BOVINO,ANTIOQUIA,SOPETRAN,5761,2018,51 A 100 BOV,30
FINCA BOVINO,ANTIOQUIA,TAMESIS,5789,2018,1 A 50 BOV,357
FINCA BOVINO,ANTIOQUIA,TAMESIS,5789,2018,101 A 500 BOV,357
FINCA BOVINO,ANTIOQUIA,TAMESIS,5789,2018,501 O MAS BOV,2
FINCA BOVINO,ANTIOQUIA,TAMESIS,5789,2018,51 A 100 BOV,41
FINCA BOVINO,ANTIOQUIA,TARAZA,5790,2018,1 A 50 BOV,238
FINCA BOVINO,ANTIOQUIA,TARAZA,5790,2018,101 A 500 BOV,238
FINCA BOVINO,ANTIOQUIA,TARAZA,5790,2018,501 O MAS BOV,11
FINCA BOVINO,ANTIOQUIA,TARAZA,5790,2018,51 A 100 BOV,79
FINCA BOVINO,ANTIOQUIA,TARSO,5792,2018,1 A 50 BOV,137
FINCA BOVINO,ANTIOQUIA,TARSO,5792,2018,101 A 500 BOV,137
FINCA BOVINO,ANTIOQUIA,TARSO,5792,2018,501 O MAS BOV,3
FINCA BOVINO,ANTIOQUIA,TARSO,5792,2018,51 A 100 BOV,24
FINCA BOVINO,ANTIOQUIA,TITIRIBI,5809,2018,1 A 50 BOV,149
FINCA BOVINO,ANTIOQUIA,TITIRIBI,5809,2018,101 A 500 BOV,149
FINCA BOVINO,ANTIOQUIA,TITIRIBI,5809,2018,501 O MAS BOV,4
FINCA BOVINO,ANTIOQUIA,TITIRIBI,5809,2018,51 A 100 BOV,23
FINCA BOVINO,ANTIOQUIA,TOLEDO,5819,2018,1 A 50 BOV,122
FINCA BOVINO,ANTIOQUIA,TOLEDO,5819,2018,101 A 500 BOV,122
FINCA BOVINO,ANTIOQUIA,TOLEDO,5819,2018,51 A 100 BOV,7
FINCA BOVINO,ANTIOQUIA,TURBO,5837,2018,1 A 50 BOV,1202
FINCA BOVINO,ANTIOQUIA,TURBO,5837,2018,101 A 500 BOV,1202
FINCA BOVINO,ANTIOQUIA,TURBO,5837,2018,501 O MAS BOV,58
FINCA BOVINO,ANTIOQUIA,TURBO,5837,2018,51 A 100 BOV,302
FINCA BOVINO,ANTIOQUIA,URAMITA,5842,2018,1 A 50 BOV,358
FINCA BOVINO,ANTIOQUIA,URAMITA,5842,2018,101 A 500 BOV,358
FINCA BOVINO,ANTIOQUIA,URAMITA,5842,2018,51 A 100 BOV,38
FINCA BOVINO,ANTIOQUIA,URRAO,5847,2018,1 A 50 BOV,588
FINCA BOVINO,ANTIOQUIA,URRAO,5847,2018,101 A 500 BOV,588
FINCA BOVINO,ANTIOQUIA,URRAO,5847,2018,51 A 100 BOV,94
FINCA BOVINO,ANTIOQUIA,VALDIVIA,5854,2018,1 A 50 BOV,415
FINCA BOVINO,ANTIOQUIA,VALDIVIA,5854,2018,101 A 500 BOV,415
FINCA BOVINO,ANTIOQUIA,VALDIVIA,5854,2018,51 A 100 BOV,101
FINCA BOVINO,ANTIOQUIA,VALPARAISO,5856,2018,1 A 50 BOV,89
FINCA BOVINO,ANTIOQUIA,VALPARAISO,5856,2018,101 A 500 BOV,89
FINCA BOVINO,ANTIOQUIA,VALPARAISO,5856,2018,501 O MAS BOV,5
FINCA BOVINO,ANTIOQUIA,VALPARAISO,5856,2018,51 A 100 BOV,28
FINCA BOVINO,ANTIOQUIA,VEGACHI,5858,2018,1 A 50 BOV,163
FINCA BOVINO,ANTIOQUIA,VEGACHI,5858,2018,101 A 500 BOV,163
FINCA BOVINO,ANTIOQUIA,VEGACHI,5858,2018,501 O MAS BOV,2
FINCA BOVINO,ANTIOQUIA,VEGACHI,5858,2018,51 A 100 BOV,71
FINCA BOVINO,ANTIOQUIA,VENECIA,5861,2018,1 A 50 BOV,126
FINCA BOVINO,ANTIOQUIA,VENECIA,5861,2018,101 A 500 BOV,126
FINCA BOVINO,ANTIOQUIA,VENECIA,5861,2018,501 O MAS BOV,2
FINCA BOVINO,ANTIOQUIA,VENECIA,5861,2018,51 A 100 BOV,19
FINCA BOVINO,ANTIOQUIA,VIGIA DEL FUERTE,5873,2018,1 A 50 BOV,17
FINCA BOVINO,ANTIOQUIA,VIGIA DEL FUERTE,5873,2018,101 A 500 BOV,17
FINCA BOVINO,ANTIOQUIA,YALI,5885,2018,1 A 50 BOV,194
FINCA BOVINO,ANTIOQUIA,YALI,5885,2018,101 A 500 BOV,194
FINCA BOVINO,ANTIOQUIA,YALI,5885,2018,501 O MAS BOV,7
FINCA BOVINO,ANTIOQUIA,YALI,5885,2018,51 A 100 BOV,67
FINCA BOVINO,ANTIOQUIA,YARUMAL,5887,2018,1 A 50 BOV,970
FINCA BOVINO,ANTIOQUIA,YARUMAL,5887,2018,101 A 500 BOV,970
FINCA BOVINO,ANTIOQUIA,YARUMAL,5887,2018,501 O MAS BOV,2
FINCA BOVINO,ANTIOQUIA,YARUMAL,5887,2018,51 A 100 BOV,246
FINCA BOVINO,ANTIOQUIA,YOLOMBO,5890,2018,1 A 50 BOV,459
FINCA BOVINO,ANTIOQUIA,YOLOMBO,5890,2018,101 A 500 BOV,459
FINCA BOVINO,ANTIOQUIA,YOLOMBO,5890,2018,501 O MAS BOV,5
FINCA BOVINO,ANTIOQUIA,YOLOMBO,5890,2018,51 A 100 BOV,98
FINCA BOVINO,ANTIOQUIA,YONDO,5893,2018,1 A 50 BOV,434
FINCA BOVINO,ANTIOQUIA,YONDO,5893,2018,101 A 500 BOV,434
FINCA BOVINO,ANTIOQUIA,YONDO,5893,2018,501 O MAS BOV,44
FINCA BOVINO,ANTIOQUIA,YONDO,5893,2018,51 A 100 BOV,170
FINCA BOVINO,ANTIOQUIA,ZARAGOZA,5895,2018,1 A 50 BOV,252
FINCA BOVINO,ANTIOQUIA,ZARAGOZA,5895,2018,101 A 500 BOV,252
FINCA BOVINO,ANTIOQUIA,ZARAGOZA,5895,2018,501 O MAS BOV,4
FINCA BOVINO,ANTIOQUIA,ZARAGOZA,5895,2018,51 A 100 BOV,46
FINCA BOVINO,ARAUCA,ARAUCA,81001,2018,1 A 50 BOV,392
FINCA BOVINO,ARAUCA,ARAUCA,81001,2018,101 A 500 BOV,392
FINCA BOVINO,ARAUCA,ARAUCA,81001,2018,501 O MAS BOV,158
FINCA BOVINO,ARAUCA,ARAUCA,81001,2018,51 A 100 BOV,246
FINCA BOVINO,ARAUCA,ARAUQUITA,81065,2018,1 A 50 BOV,936
FINCA BOVINO,ARAUCA,ARAUQUITA,81065,2018,101 A 500 BOV,936
FINCA BOVINO,ARAUCA,ARAUQUITA,81065,2018,501 O MAS BOV,32
FINCA BOVINO,ARAUCA,ARAUQUITA,81065,2018,51 A 100 BOV,592
FINCA BOVINO,ARAUCA,CRAVO NORTE,81220,2018,1 A 50 BOV,72
FINCA BOVINO,ARAUCA,CRAVO NORTE,81220,2018,101 A 500 BOV,72
FINCA BOVINO,ARAUCA,CRAVO NORTE,81220,2018,501 O MAS BOV,32
FINCA BOVINO,ARAUCA,CRAVO NORTE,81220,2018,51 A 100 BOV,67
FINCA BOVINO,ARAUCA,FORTUL,81300,2018,1 A 50 BOV,800
FINCA BOVINO,ARAUCA,FORTUL,81300,2018,101 A 500 BOV,800
FINCA BOVINO,ARAUCA,FORTUL,81300,2018,501 O MAS BOV,4
FINCA BOVINO,ARAUCA,FORTUL,81300,2018,51 A 100 BOV,407
FINCA BOVINO,ARAUCA,PUERTO RONDON,81591,2018,1 A 50 BOV,61
FINCA BOVINO,ARAUCA,PUERTO RONDON,81591,2018,101 A 500 BOV,61
FINCA BOVINO,ARAUCA,PUERTO RONDON,81591,2018,501 O MAS BOV,72
FINCA BOVINO,ARAUCA,PUERTO RONDON,81591,2018,51 A 100 BOV,38
FINCA BOVINO,ARAUCA,SARAVENA,81736,2018,1 A 50 BOV,1094
FINCA BOVINO,ARAUCA,SARAVENA,81736,2018,101 A 500 BOV,1094
FINCA BOVINO,ARAUCA,SARAVENA,81736,2018,501 O MAS BOV,2
FINCA BOVINO,ARAUCA,SARAVENA,81736,2018,51 A 100 BOV,364
FINCA BOVINO,ARAUCA,TAME,81794,2018,1 A 50 BOV,1393
FINCA BOVINO,ARAUCA,TAME,81794,2018,101 A 500 BOV,1393
FINCA BOVINO,ARAUCA,TAME,81794,2018,501 O MAS BOV,79
FINCA BOVINO,ARAUCA,TAME,81794,2018,51 A 100 BOV,667
FINCA BOVINO,ATLANTICO,BARANOA,8078,2018,1 A 50 BOV,213
FINCA BOVINO,ATLANTICO,BARANOA,8078,2018,101 A 500 BOV,213
FINCA BOVINO,ATLANTICO,BARANOA,8078,2018,501 O MAS BOV,1
FINCA BOVINO,ATLANTICO,BARANOA,8078,2018,51 A 100 BOV,30
FINCA BOVINO,ATLANTICO,BARRANQUILLA,8001,2018,1 A 50 BOV,27
FINCA BOVINO,ATLANTICO,BARRANQUILLA,8001,2018,101 A 500 BOV,27
FINCA BOVINO,ATLANTICO,BARRANQUILLA,8001,2018,51 A 100 BOV,6
FINCA BOVINO,ATLANTICO,CAMPO DE LA CRUZ,8137,2018,1 A 50 BOV,581
FINCA BOVINO,ATLANTICO,CAMPO DE LA CRUZ,8137,2018,101 A 500 BOV,581
FINCA BOVINO,ATLANTICO,CAMPO DE LA CRUZ,8137,2018,51 A 100 BOV,41
FINCA BOVINO,ATLANTICO,CANDELARIA,8141,2018,1 A 50 BOV,345
FINCA BOVINO,ATLANTICO,CANDELARIA,8141,2018,101 A 500 BOV,345
FINCA BOVINO,ATLANTICO,CANDELARIA,8141,2018,51 A 100 BOV,58
FINCA BOVINO,ATLANTICO,GALAPA,8296,2018,1 A 50 BOV,88
FINCA BOVINO,ATLANTICO,GALAPA,8296,2018,101 A 500 BOV,88
FINCA BOVINO,ATLANTICO,GALAPA,8296,2018,51 A 100 BOV,18
FINCA BOVINO,ATLANTICO,JUAN DE ACOSTA,8372,2018,1 A 50 BOV,290
FINCA BOVINO,ATLANTICO,JUAN DE ACOSTA,8372,2018,101 A 500 BOV,290
FINCA BOVINO,ATLANTICO,JUAN DE ACOSTA,8372,2018,51 A 100 BOV,26
FINCA BOVINO,ATLANTICO,LURUACO,8421,2018,1 A 50 BOV,242
FINCA BOVINO,ATLANTICO,LURUACO,8421,2018,101 A 500 BOV,242
FINCA BOVINO,ATLANTICO,LURUACO,8421,2018,501 O MAS BOV,2
FINCA BOVINO,ATLANTICO,LURUACO,8421,2018,51 A 100 BOV,24
FINCA BOVINO,ATLANTICO,MALAMBO,8433,2018,1 A 50 BOV,99
FINCA BOVINO,ATLANTICO,MALAMBO,8433,2018,101 A 500 BOV,99
FINCA BOVINO,ATLANTICO,MALAMBO,8433,2018,501 O MAS BOV,1
FINCA BOVINO,ATLANTICO,MALAMBO,8433,2018,51 A 100 BOV,11
FINCA BOVINO,ATLANTICO,MANATI,8436,2018,1 A 50 BOV,604
FINCA BOVINO,ATLANTICO,MANATI,8436,2018,101 A 500 BOV,604
FINCA BOVINO,ATLANTICO,MANATI,8436,2018,51 A 100 BOV,74
FINCA BOVINO,ATLANTICO,PALMAR DE VARELA,8520,2018,1 A 50 BOV,156
FINCA BOVINO,ATLANTICO,PALMAR DE VARELA,8520,2018,101 A 500 BOV,156
FINCA BOVINO,ATLANTICO,PALMAR DE VARELA,8520,2018,51 A 100 BOV,14
FINCA BOVINO,ATLANTICO,PIOJO,8549,2018,1 A 50 BOV,185
FINCA BOVINO,ATLANTICO,PIOJO,8549,2018,101 A 500 BOV,185
FINCA BOVINO,ATLANTICO,PIOJO,8549,2018,501 O MAS BOV,4
FINCA BOVINO,ATLANTICO,PIOJO,8549,2018,51 A 100 BOV,17
FINCA BOVINO,ATLANTICO,POLONUEVO,8558,2018,1 A 50 BOV,146
FINCA BOVINO,ATLANTICO,POLONUEVO,8558,2018,101 A 500 BOV,146
FINCA BOVINO,ATLANTICO,POLONUEVO,8558,2018,501 O MAS BOV,2
FINCA BOVINO,ATLANTICO,POLONUEVO,8558,2018,51 A 100 BOV,21
FINCA BOVINO,ATLANTICO,PONEDERA,8560,2018,1 A 50 BOV,238
FINCA BOVINO,ATLANTICO,PONEDERA,8560,2018,101 A 500 BOV,238
FINCA BOVINO,ATLANTICO,PONEDERA,8560,2018,501 O MAS BOV,1
FINCA BOVINO,ATLANTICO,PONEDERA,8560,2018,51 A 100 BOV,40
FINCA BOVINO,ATLANTICO,PUERTO COLOMBIA,8573,2018,1 A 50 BOV,1
FINCA BOVINO,ATLANTICO,PUERTO COLOMBIA,8573,2018,101 A 500 BOV,1
FINCA BOVINO,ATLANTICO,PUERTO COLOMBIA,8573,2018,51 A 100 BOV,1
FINCA BOVINO,ATLANTICO,REPELON,8606,2018,1 A 50 BOV,459
FINCA BOVINO,ATLANTICO,REPELON,8606,2018,101 A 500 BOV,459
FINCA BOVINO,ATLANTICO,REPELON,8606,2018,51 A 100 BOV,35
FINCA BOVINO,ATLANTICO,SABANAGRANDE,8634,2018,1 A 50 BOV,75
FINCA BOVINO,ATLANTICO,SABANAGRANDE,8634,2018,101 A 500 BOV,75
FINCA BOVINO,ATLANTICO,SABANAGRANDE,8634,2018,501 O MAS BOV,1
FINCA BOVINO,ATLANTICO,SABANAGRANDE,8634,2018,51 A 100 BOV,14
FINCA BOVINO,ATLANTICO,SABANALARGA,8638,2018,1 A 50 BOV,715
FINCA BOVINO,ATLANTICO,SABANALARGA,8638,2018,101 A 500 BOV,715
FINCA BOVINO,ATLANTICO,SABANALARGA,8638,2018,501 O MAS BOV,5
FINCA BOVINO,ATLANTICO,SABANALARGA,8638,2018,51 A 100 BOV,81
FINCA BOVINO,ATLANTICO,SANTA LUCIA,8675,2018,1 A 50 BOV,390
FINCA BOVINO,ATLANTICO,SANTA LUCIA,8675,2018,101 A 500 BOV,390
FINCA BOVINO,ATLANTICO,SANTA LUCIA,8675,2018,51 A 100 BOV,29
FINCA BOVINO,ATLANTICO,SANTO TOMAS,8685,2018,1 A 50 BOV,126
FINCA BOVINO,ATLANTICO,SANTO TOMAS,8685,2018,101 A 500 BOV,126
FINCA BOVINO,ATLANTICO,SANTO TOMAS,8685,2018,51 A 100 BOV,15
FINCA BOVINO,ATLANTICO,SOLEDAD,8758,2018,1 A 50 BOV,27
FINCA BOVINO,ATLANTICO,SOLEDAD,8758,2018,101 A 500 BOV,27
FINCA BOVINO,ATLANTICO,SOLEDAD,8758,2018,501 O MAS BOV,1
FINCA BOVINO,ATLANTICO,SOLEDAD,8758,2018,51 A 100 BOV,7
FINCA BOVINO,ATLANTICO,SUAN,8770,2018,1 A 50 BOV,175
FINCA BOVINO,ATLANTICO,SUAN,8770,2018,101 A 500 BOV,175
FINCA BOVINO,ATLANTICO,SUAN,8770,2018,501 O MAS BOV,1
FINCA BOVINO,ATLANTICO,SUAN,8770,2018,51 A 100 BOV,18
FINCA BOVINO,ATLANTICO,TUBARA,8832,2018,1 A 50 BOV,134
FINCA BOVINO,ATLANTICO,TUBARA,8832,2018,101 A 500 BOV,134
FINCA BOVINO,ATLANTICO,TUBARA,8832,2018,51 A 100 BOV,13
FINCA BOVINO,ATLANTICO,USIACURI,8849,2018,1 A 50 BOV,112
FINCA BOVINO,ATLANTICO,USIACURI,8849,2018,101 A 500 BOV,112
FINCA BOVINO,ATLANTICO,USIACURI,8849,2018,501 O MAS BOV,2
FINCA BOVINO,ATLANTICO,USIACURI,8849,2018,51 A 100 BOV,8
FINCA BOVINO,BOGOTA D.C.,BOGOTA D.C.,11001,2018,1 A 50 BOV,1722
FINCA BOVINO,BOGOTA D.C.,BOGOTA D.C.,11001,2018,101 A 500 BOV,1722
FINCA BOVINO,BOGOTA D.C.,BOGOTA D.C.,11001,2018,51 A 100 BOV,87
FINCA BOVINO,BOLIVAR,ACHI,13006,2018,1 A 50 BOV,448
FINCA BOVINO,BOLIVAR,ACHI,13006,2018,101 A 500 BOV,448
FINCA BOVINO,BOLIVAR,ACHI,13006,2018,501 O MAS BOV,5
FINCA BOVINO,BOLIVAR,ACHI,13006,2018,51 A 100 BOV,161
FINCA BOVINO,BOLIVAR,ALTOS DEL ROSARIO,13030,2018,1 A 50 BOV,68
FINCA BOVINO,BOLIVAR,ALTOS DEL ROSARIO,13030,2018,101 A 500 BOV,68
FINCA BOVINO,BOLIVAR,ALTOS DEL ROSARIO,13030,2018,501 O MAS BOV,3
FINCA BOVINO,BOLIVAR,ALTOS DEL ROSARIO,13030,2018,51 A 100 BOV,58
FINCA BOVINO,BOLIVAR,ARENAL,13042,2018,1 A 50 BOV,138
FINCA BOVINO,BOLIVAR,ARENAL,13042,2018,101 A 500 BOV,138
FINCA BOVINO,BOLIVAR,ARENAL,13042,2018,51 A 100 BOV,26
FINCA BOVINO,BOLIVAR,ARJONA,13052,2018,1 A 50 BOV,345
FINCA BOVINO,BOLIVAR,ARJONA,13052,2018,101 A 500 BOV,345
FINCA BOVINO,BOLIVAR,ARJONA,13052,2018,501 O MAS BOV,13
FINCA BOVINO,BOLIVAR,ARJONA,13052,2018,51 A 100 BOV,76
FINCA BOVINO,BOLIVAR,ARROYOHONDO,13062,2018,1 A 50 BOV,89
FINCA BOVINO,BOLIVAR,ARROYOHONDO,13062,2018,101 A 500 BOV,89
FINCA BOVINO,BOLIVAR,ARROYOHONDO,13062,2018,51 A 100 BOV,41
FINCA BOVINO,BOLIVAR,BARRANCO DE LOBA,13074,2018,1 A 50 BOV,113
FINCA BOVINO,BOLIVAR,BARRANCO DE LOBA,13074,2018,101 A 500 BOV,113
FINCA BOVINO,BOLIVAR,BARRANCO DE LOBA,13074,2018,501 O MAS BOV,7
FINCA BOVINO,BOLIVAR,BARRANCO DE LOBA,13074,2018,51 A 100 BOV,60
FINCA BOVINO,BOLIVAR,CALAMAR,13140,2018,1 A 50 BOV,114
FINCA BOVINO,BOLIVAR,CALAMAR,13140,2018,101 A 500 BOV,114
FINCA BOVINO,BOLIVAR,CALAMAR,13140,2018,501 O MAS BOV,4
FINCA BOVINO,BOLIVAR,CALAMAR,13140,2018,51 A 100 BOV,68
FINCA BOVINO,BOLIVAR,CANTAGALLO,13160,2018,1 A 50 BOV,182
FINCA BOVINO,BOLIVAR,CANTAGALLO,13160,2018,101 A 500 BOV,182
FINCA BOVINO,BOLIVAR,CANTAGALLO,13160,2018,501 O MAS BOV,1
FINCA BOVINO,BOLIVAR,CANTAGALLO,13160,2018,51 A 100 BOV,42
FINCA BOVINO,BOLIVAR,CARTAGENA DE INDIAS,13001,2018,1 A 50 BOV,81
FINCA BOVINO,BOLIVAR,CARTAGENA DE INDIAS,13001,2018,101 A 500 BOV,81
FINCA BOVINO,BOLIVAR,CARTAGENA DE INDIAS,13001,2018,501 O MAS BOV,5
FINCA BOVINO,BOLIVAR,CARTAGENA DE INDIAS,13001,2018,51 A 100 BOV,24
FINCA BOVINO,BOLIVAR,CICUCO,13188,2018,1 A 50 BOV,70
FINCA BOVINO,BOLIVAR,CICUCO,13188,2018,101 A 500 BOV,70
FINCA BOVINO,BOLIVAR,CICUCO,13188,2018,501 O MAS BOV,2
FINCA BOVINO,BOLIVAR,CICUCO,13188,2018,51 A 100 BOV,33
FINCA BOVINO,BOLIVAR,CLEMENCIA,13222,2018,1 A 50 BOV,83
FINCA BOVINO,BOLIVAR,CLEMENCIA,13222,2018,101 A 500 BOV,83
FINCA BOVINO,BOLIVAR,CLEMENCIA,13222,2018,51 A 100 BOV,24
FINCA BOVINO,BOLIVAR,CORDOBA,13212,2018,1 A 50 BOV,217
FINCA BOVINO,BOLIVAR,CORDOBA,13212,2018,101 A 500 BOV,217
FINCA BOVINO,BOLIVAR,CORDOBA,13212,2018,501 O MAS BOV,2
FINCA BOVINO,BOLIVAR,CORDOBA,13212,2018,51 A 100 BOV,70
FINCA BOVINO,BOLIVAR,EL CARMEN DE BOLIVAR,13244,2018,1 A 50 BOV,864
FINCA BOVINO,BOLIVAR,EL CARMEN DE BOLIVAR,13244,2018,101 A 500 BOV,864
FINCA BOVINO,BOLIVAR,EL CARMEN DE BOLIVAR,13244,2018,501 O MAS BOV,6
FINCA BOVINO,BOLIVAR,EL CARMEN DE BOLIVAR,13244,2018,51 A 100 BOV,85
FINCA BOVINO,BOLIVAR,EL GUAMO,13248,2018,1 A 50 BOV,233
FINCA BOVINO,BOLIVAR,EL GUAMO,13248,2018,101 A 500 BOV,233
FINCA BOVINO,BOLIVAR,EL GUAMO,13248,2018,501 O MAS BOV,2
FINCA BOVINO,BOLIVAR,EL GUAMO,13248,2018,51 A 100 BOV,75
FINCA BOVINO,BOLIVAR,EL PEÑON,13268,2018,1 A 50 BOV,115
FINCA BOVINO,BOLIVAR,EL PEÑON,13268,2018,101 A 500 BOV,115
